id,lon,lat
E02005666,474026.227,261900.607999999
E02005677,475447.661,259132.560000001
E02006827,444054.469,345761.287
E02005848,459699.447,378233.639
E02005474,536547.72,318109.472999999
E02005445,498592.22,371912.039999999
E02005636,495050.046,266950.483999999
E02005919,453286.156,328476.987
E02005831,453972.611,349636.16
E02006864,533985.259,344347.549000001
E02006736,388043.121,256654.051000001
E02006737,385450.085,256537.176999999
E02006734,384557.413,257653.282
E02006735,387313.65,256880.205
E02006732,403445.878,264907.937000001
E02004446,572598.921,240098.950999999
E02004447,583881.936,237501.07
E02004444,567346.213,187863.641000001
E02004445,572785.628,187769.858999999
E02004442,572183.185,188037.854
E02004443,570555.454,187903.592
E02004440,569526.882,188557.568
E02004441,574048.728,188597.4
E02004448,578060.086,234123.413000001
E02004449,581149.182,230207.694
E02003746,541458.779,297722.026000001
E02003747,527007.543,297269.695
E02003744,546549.396,309246.948999999
E02003745,542951.664,306179.955
E02003742,544011.594,311809.741
E02003743,546716.767,310647.027000001
E02003740,554984.095,261431.304
E02003748,542268.764,296696.478
E02003749,529696.379,297062.663000001
E02006926,560432.252,179460.527000001
E02006922,601654.142,226262.095000001
E02004916,521579.549,231957.217
E02004917,523117.562,231639.285
E02004995,530146.756,203034.216
E02004914,522466.028,232949.672
E02004994,525422.033,203981.025
E02004915,520759.811,232884.452
E02004993,523093.071,205663.385
E02004912,524715.17,233566.981000001
E02004992,522128.092,207081.219000001
E02004913,526219.308,228724.662
E02004991,522053.094,208384.092
E02004910,536010.776,240827.040999999
E02004990,523066.596,208862.926999999
E02004911,521746.953,234114.585999999
E02004918,518658.474,230073.449999999
E02004919,520053.555,229986.297
E02006877,517399.169,296280.056
E02006874,529098.605,262542.672
E02006873,532018.107,259383.609999999
E02006878,517055.124,294465.460000001
E02003307,564722.149,179029.249
E02003304,561569.406,179890.731000001
E02003305,562671.186,179825.439999999
E02003302,558653.831,181022.185000001
E02003303,556385.511,180449.767000001
E02003300,568407.107,182543.744999999
E02003301,559140.605,182294.101
E02003308,567944.494,178877.622
E02003309,562541.132,178641.301999999
E02003257,516185.995,295492.233999999
E02003254,514834.149,296410.901000001
E02003255,521071.645,296487.658
E02003252,518244.795,298119.663000001
E02003253,519298.543,297222.846999999
E02003250,519309.452,299441.977
E02003251,516557.844,298982.643999999
E02003258,507467.755,225907.298
E02006287,639939.273,272160.401000001
E02003259,505548.008,225447.210999999
E02006286,567729.103,245394.787
E02006285,565665.626,245855.202
E02006284,566679.961,246101.943
E02006283,570987.239,248386.188999999
E02006282,577515.925,249018.526000001
E02006281,585726.531,263123.501
E02001262,381754.606,395307.266000001
E02001263,374935.986,395252.676999999
E02001260,376818.23,395681.972999999
E02001261,380167.459,395434.782
E02001268,375808.043,394476.597999999
E02001269,379842.694,394581.223999999
E02005206,332344.869,430265.217
E02005287,351628.037,428394.301000001
E02005207,333996.895,429266.502
E02005286,388436.526,418061.824999999
E02005204,341926.507,432475.546
E02005285,379829.117,419982.181
E02005205,343867.95,431027.151000001
E02005284,378236.542,421531.206
E02005202,360261.817,413646.797
E02005203,337365.65,436587.482999999
E02005200,357581.461,416314.493000001
E02005281,381205.596,422823.048
E02005201,356373.073,414208.263
E02005280,387200.724,422963.185000001
E02005208,332340.359,429081.414999999
E02005289,351752.617,427444.094000001
E02005209,342085.75,428705.513
E02005288,359057.824,427243.112
E02001506,327501.826,381417.403999999
E02001507,334633.741,380386.35
E02001504,333217.358,382519.088
E02001505,334660.86,381885.278999999
E02001502,333764.948,383999.751
E02001503,326787.589,382563.236
E02001500,327302.835,384322.646
E02001501,332303.885,384128.423
E02001508,335530.041,379919.003
E02001456,331348.163,398987.597999999
E02001457,335621.97,398991.123
E02001454,338672.475,399032.332
E02001455,336886.203,399211.623
E02001452,333991.399,399393.967
E02001453,332645.99,399478.378
E02001450,331312.818,399995.630999999
E02001451,335333.909,399837.493000001
E02001458,331999.509,398507.780999999
E02001459,333864.671,398265.392000001
E02001176,377387.16,399250.641000001
E02001177,379245.987,399122.67
E02001174,379671.579,400125.636
E02001175,375746.918,399467.062000001
E02001172,382940.013,400768.791999999
E02001173,381428.023,400087.503
E02001170,376075.52,400927.84
E02001178,382945.86,398960.467
E02001179,380380.936,398914.130999999
E02005197,359187.763,417515.540999999
E02005196,357424.706,418480.721000001
E02005195,349060.585,418990.403999999
E02005194,358802.02,418522.035
E02005193,355530.831,419083.805
E02005192,358099.794,421172.346000001
E02005191,356863.237,422676.386
E02005190,362175.2,422451.43
E02005199,352366.95,416630.056
E02005198,358492.713,416692.902000001
E02003846,337896.173,376397.24
E02003847,337110.906,375967.739
E02003844,329539.363,376726.241
E02003845,339971.823,376655.732000001
E02003842,333111.983,377629.551000001
E02003843,337950.811,377201.999
E02003840,360317.593,348573.630000001
E02003841,329094.471,378052.652000001
E02003848,338918.812,375718.155999999
E02003849,340776.911,375364.078
E02001097,382400.969,386301.412
E02001016,372423.736,405330.140000001
E02001096,383474.343,386806.221000001
E02001017,375418.293,405013.454
E02001095,381254.527,387401.045
E02001014,365273.733,405760.877
E02001094,382429.418,387665.207
E02001015,373818.226,405566.903000001
E02001093,382978.424,388285.744999999
E02001012,372285.229,406233.978
E02001092,381325.456,388933.664999999
E02001013,368810.312,406225.468
E02001091,379874.571,389672.839
E02001010,373506.826,406542.329
E02001090,382940.386,389949.081
E02001011,366215.994,406467.919
E02001018,365205.009,404558.971999999
E02001099,394096.425,409567.171
E02001019,378891.893,416553.857999999
E02001098,392991.354,409698.198999999
E02001326,362959.862,397540.368000001
E02001327,341849.983,399941.289999999
E02001324,360362.976,398016.427999999
E02001325,361822.224,397819.802999999
E02001322,357379.367,399354.379000001
E02001323,365454.243,399192.052999999
E02001320,367010.58,399518.491
E02001321,358559.179,399432.812999999
E02001328,340789.373,400082.098999999
E02001329,341597.099,398387.027000001
E02001276,380274.956,390978.903999999
E02001277,376162.301,390360.239
E02001274,377175.414,391457.552999999
E02001275,371452.879,391188.893999999
E02001272,379830.279,391619.744999999
E02001273,378848.753,391621.385
E02001270,378393.314,392505.091
E02001271,376828.901,392437.864
E02001278,377383.792,390182.66
E02001279,378309.018,390012.809
E02005216,374413.566,428859.554
E02005217,375252.157,428141.064999999
E02005296,350457.864,425836.698999999
E02005214,372641.691,430241.641000001
E02005295,354893.51,425888.444
E02005215,376379.626,429163.971000001
E02005294,356848.926,426231.779999999
E02005212,373356.868,432267.102
E02005293,356110.997,426152.405999999
E02005213,375004.622,431039.642999999
E02005292,352810.108,426760.493000001
E02005210,334295.13,427997.848999999
E02005291,353392.028,427183.616
E02005211,337177.645,427512.215
E02005290,355747.276,427414.76
E02005218,373809.456,427609.301999999
E02005299,354351.261,422604.189999999
E02005219,376751.886,427509.0
E02005298,354288.275,423974.458000001
E02002576,352626.204,386640.968
E02002577,348808.514,386662.286
E02002574,351907.889,387926.852
E02002575,350162.011,387434.308
E02002578,351237.938,386399.218
E02002579,349486.129,385927.051000001
E02001426,348951.18,391724.266000001
E02001427,352389.193,391610.691
E02001424,350086.06,393198.142999999
E02001425,352557.309,392806.518999999
E02001422,354109.225,394584.615
E02001423,348350.809,393453.373
E02001420,358654.439,395034.328
E02001421,349631.9,395037.222999999
E02001428,349525.46,390736.957
E02001429,337037.68,420053.159
E02003797,340747.611,368273.470000001
E02003796,341685.483,368670.120999999
E02003795,336623.421,370310.551999999
E02003794,345646.525,373756.346999999
E02003799,337957.33,367609.071
E02003798,338546.516,368423.914000001
E02001146,389773.752,412259.427999999
E02001147,390145.03,410940.641000001
E02001144,392368.367,412696.452
E02001145,393270.197,412489.452
E02001142,387086.815,412722.687999999
E02001143,390869.24,412505.081
E02001140,388231.859,413931.978
E02001141,389225.651,413459.824999999
E02003987,338653.001,568638.972999999
E02003986,318605.35,468096.42
E02001148,388175.458,410710.530999999
E02003985,317915.644,469152.211999999
E02000987,363866.107,411825.963
E02001149,385225.487,410563.925000001
E02003984,320131.288,469266.665999999
E02000986,371764.947,412616.744000001
E02003983,321032.82,469298.872
E02000985,373096.209,412760.528999999
E02003982,322202.746,469623.305
E02000984,371394.32,414031.493000001
E02003981,320294.275,470397.986
E02003980,319691.884,470710.140000001
E02003989,339412.981,558034.601
E02003988,353193.633,561279.377
E02000989,374421.055,411498.147
E02000988,371306.492,411686.271
E02003856,385882.592,383151.744000001
E02003857,385229.564,382116.768999999
E02003854,391462.695,383597.396
E02003855,392607.827,383289.153999999
E02003852,338766.716,374203.867000001
E02003853,397673.991,384559.767999999
E02003850,338295.316,375194.654999999
E02003851,339904.69,374699.332
E02003858,384410.786,381059.706
E02003859,377270.165,380040.210999999
E02006884,384101.789,422166.107000001
E02006881,383650.95,431421.439999999
E02001336,344179.88,392209.374
E02001337,344911.023,391682.368000001
E02001334,342964.772,392156.937999999
E02001335,347674.312,392167.539999999
E02001332,342866.792,393419.886
E02001333,346757.807,392475.306
E02001330,340145.07,398293.347999999
E02001331,342077.671,397537.0
E02001338,343192.508,391332.887
E02001339,347255.16,390928.370999999
E02001246,395117.773,397253.376
E02001247,392270.586,396869.679
E02001244,395655.951,397705.403999999
E02001245,394106.362,397661.220000001
E02001242,391175.512,397921.689999999
E02001243,397042.435,397963.221999999
E02001240,389187.615,398608.909
E02001241,393020.734,398538.063999999
E02001248,395094.28,396080.795
E02001249,392720.869,395784.75
E02001436,334751.092,415788.184
E02001437,332746.053,415641.101
E02001434,335236.196,416881.447000001
E02001435,333784.362,416306.327
E02001432,334060.857,417653.460000001
E02001433,336082.464,417313.638
E02001430,336346.062,419113.848999999
E02001431,335368.281,418395.441
E02001438,333023.39,414115.168
E02001439,331778.671,412190.338
E02002646,334005.624,434302.547
E02002647,331729.753,434307.742000001
E02002644,332667.234,435027.592
E02002645,330875.057,434386.403999999
E02002642,331317.731,436055.935000001
E02002643,331657.214,435492.710999999
E02002640,331429.331,437060.867000001
E02002641,332441.184,436763.778000001
E02002648,332488.073,434005.312999999
E02002649,331004.601,432894.835999999
E02001156,387380.291,404668.335999999
E02001157,371881.819,404372.271
E02001154,388182.264,405979.560000001
E02001155,386545.992,405823.937999999
E02001152,387140.769,407115.221000001
E02001153,385890.011,406815.488
E02001150,384092.154,410590.197000001
E02001151,386086.44,409924.033
E02003997,342370.771,554380.220000001
E02003996,340498.354,554679.950999999
E02001158,372760.932,403844.331
E02003995,338160.319,555164.577
E02000997,365474.284,410167.423
E02001159,373912.339,403587.509
E02003994,339010.461,555371.249
E02000996,374285.833,410155.471000001
E02003993,347735.31,556138.664999999
E02000995,368757.098,410515.782
E02003992,340809.419,555780.068
E02000994,371031.355,410677.402000001
E02003991,336984.532,555778.252
E02000993,372822.649,410827.298
E02003990,340937.993,557521.088
E02000992,361772.474,410697.696
E02000991,370094.287,410848.67
E02000990,364324.269,410990.726
E02003999,340184.978,552732.358999999
E02003998,340596.433,553786.08
E02000999,371370.379,409724.855
E02000998,370233.849,409711.434
E02001066,386051.115,395692.199999999
E02001067,388395.195,395556.625
E02001064,387224.811,396211.022
E02001065,389361.524,396367.210999999
E02001062,385303.056,396755.321
E02001063,383898.101,396482.682
E02001061,388982.912,397040.882999999
E02003826,370890.255,356848.841
E02003827,369750.215,356594.306
E02001068,383853.987,395414.4
E02003824,378596.298,355430.586999999
E02001069,384726.482,395207.814999999
E02003825,369478.395,357824.460999999
E02003822,380952.59,357392.477
E02003823,380061.28,355587.391000001
E02003820,374009.767,360654.083000001
E02003821,376068.588,360445.08
E02003828,368800.332,356471.59
E02003829,371788.463,355834.739
E02001387,339891.199,388568.710999999
E02001306,357308.68,403192.193
E02001386,342785.424,388799.387
E02001307,355763.224,402999.319
E02001385,336911.731,389035.439999999
E02001304,353142.928,404139.219000001
E02001384,338163.172,388992.841
E02001305,363834.216,403310.607000001
E02001383,335730.063,389379.129000001
E02001302,362589.888,404102.568
E02001382,341197.395,389616.210000001
E02001303,367452.75,403970.909
E02001381,337994.889,389635.907
E02001300,355615.285,404486.921
E02001380,340391.248,389986.626
E02001301,357109.07,404393.93
E02001389,336820.616,388351.331
E02001308,368155.989,403027.424000001
E02001388,338947.905,388390.116
E02001309,366673.301,402867.389
E02005266,355414.122,430211.861
E02005267,354139.262,430197.632999999
E02005264,352809.887,430625.747
E02005265,350491.617,430403.915999999
E02005262,350120.631,431452.024
E02005263,353987.715,430662.645
E02005260,351844.143,431234.130000001
E02005261,356689.938,431066.741
E02001256,395152.381,394560.348999999
E02001257,393163.913,394004.775
E02001254,393240.146,395003.403999999
E02001255,398217.288,394752.641000001
E02001252,390336.059,395197.453
E02001253,392051.542,395236.351
E02001250,396088.098,395481.938999999
E02005268,355558.049,429638.174000001
E02001251,400009.425,395816.924000001
E02005269,353662.745,429052.743000001
E02001258,395134.977,393578.768999999
E02001259,382502.34,396022.918
E02001406,347944.518,401064.880000001
E02001487,331865.697,387720.336999999
E02001407,353002.486,400094.946
E02001486,330354.558,388091.501
E02001404,342050.809,383786.098999999
E02001485,328200.614,388122.902000001
E02001405,344514.326,383185.534
E02001484,327006.705,388529.314999999
E02001402,339095.256,385422.832
E02001483,325758.415,388790.387
E02001403,340216.697,384769.528000001
E02001482,331577.561,388816.07
E02001400,340620.529,385760.767999999
E02001481,329711.472,389269.863
E02001401,342946.589,385412.506999999
E02001480,321928.925,389372.842
E02001408,355586.579,399693.788000001
E02001489,325567.77,387291.441
E02001409,351872.619,397558.105
E02001488,331160.843,387370.523
E02002650,332636.04,432849.353
E02002651,331618.894,432368.280999999
