origin,destination,flow
E02006388,E02006459,1
E02001476,E02001347,4
E02004966,E02000969,3
E02006120,OD0000004,4
E02000542,E02000245,1
E02003478,E02003777,1
E02003710,E02003710,1217
E02006020,E02000974,1
E02003338,E02005128,3
E02002404,E02002210,1
E02002218,E02002206,5
E02006497,E02005371,2
E02000738,E02000371,22
E02003814,E02002585,2
E02002485,E02004340,1
E02003440,E02000978,5
E02005094,E02000891,1
E02000805,E02000574,9
E02000685,E02000383,4
E02000115,E02000564,2
E02000652,E02003437,1
E02000981,E02000457,1
E02004565,E02004525,1
E02006499,E02005677,15
E02002177,E02006192,2
E02000180,E02000865,4
E02000077,E02000024,1
E02005057,E02003309,2
E02003675,S92000003,1
E02005010,E02000083,2
E02006437,E02000677,1
E02001965,E02006901,1
E02006280,E02003766,2
E02000304,E02000969,1
E02006150,E02001536,1
E02001051,E02001085,3
E02006456,E02000633,2
E02006425,E02004708,1
W02000168,W02000197,11
E02001094,E02005179,1
E02005225,E02006932,1
E02002151,E02001863,2
E02001170,E02001217,1
E02000227,E02006782,4
E02006738,E02004688,1
E02001844,E02000193,1
E02004853,E02000907,1
E02006219,E02002239,1
E02000471,E02000475,30
E02003792,E02005517,2
E02005600,E02006283,1
E02001965,E02006526,12
W02000239,W02000414,1
E02001206,E02004852,1
E02000048,E02000044,15
E02006806,E02001895,2
E02001279,E02004957,1
E02001204,E02001210,13
E02000509,E02000444,2
E02004293,E02001729,12
E02006813,E02002219,1
E02001350,E02003856,1
E02006787,E02000576,25
E02001268,E02003887,2
E02000630,E02000100,2
E02000561,E02004989,1
E02005355,E02005357,78
E02001161,E02002740,1
W02000366,W02000351,8
E02000133,E02000824,8
E02004907,E02000378,2
E02001009,E02001327,1
E02001385,E02001386,12
E02006085,E02006068,3
E02000438,E02000444,3
E02005745,E02004023,3
E02003343,E02006901,1
E02000350,E02000421,9
E02005980,E02004940,1
E02006004,E02005785,1
E02003341,E02000344,1
E02003773,E02004855,1
E02006790,E02000029,1
E02005098,E02000180,1
E02001082,E02003868,8
E02006085,E02006083,20
E02006276,E02000494,1
E02003291,E02000900,1
E02000511,E02000556,1
E02000165,E02000144,172
W02000219,W02000175,3
E02003203,E02003177,10
E02001612,E02001636,47
E02001266,E02001025,1
E02001650,E02000001,1
E02002610,E02002451,1
E02006088,E02004652,2
E02000551,E02000568,1
E02000002,E02000053,2
E02002929,E02001905,1
E02004984,E02000746,1
E02004871,E02000956,1
E02006069,E02003219,1
E02003018,E02000001,1
E02003398,E02003368,1
E02000663,E02000949,3
E02002136,E02006736,2
E02000392,E02006399,1
E02001827,E02002116,2
E02004580,E02000752,2
E02000509,E02000797,2
E02000658,E02000740,1
E02003343,E02000072,2
E02005295,S92000003,8
E02003415,E02000455,1
E02005836,E02002734,1
E02005521,E02006420,2
E02006130,E02006484,1
E02001154,E02001220,1
E02004688,E02006427,2
E02003363,E02006426,4
E02001571,E02001518,2
E02000110,E02000144,1
E02000726,OD0000003,738
E02001521,E02001605,8
E02005497,E02005846,7
E02000467,E02000467,145
E02004418,E02004365,49
E02004949,E02001260,1
E02004866,E02000124,1
E02006379,E02000339,1
E02000819,E02000090,1
E02004991,E02004859,1
E02000509,E02000545,3
E02005488,E02005701,2
W02000143,OD0000003,260
E02001141,E02002294,1
E02006539,E02004388,1
E02001824,N92000002,2
E02000803,E02000788,7
E02001503,E02003106,1
E02004839,E02000391,1
E02004111,E02001650,5
E02005810,E02005450,1
E02006793,E02000027,5
E02000922,E02006333,2
E02000236,E02006801,7
E02003539,E02004277,1
E02000456,E02000916,2
E02002603,E02005274,1
E02005446,E02004061,2
E02004366,E02006567,1
E02002492,E02005789,1
E02006460,E02000617,1
E02004808,E02000878,2
E02005712,E02005460,1
E02004675,E02003554,1
E02006932,E02001502,27
E02001499,W02000059,2
E02002602,E02001378,1
E02001010,E02001073,2
E02000936,E02000963,1
E02002623,E02000985,1
E02006393,E02006415,8
E02001117,E02002405,1
E02005795,E02005758,4
E02002647,E02003028,1
E02003592,E02000172,1
E02003208,E02004685,2
E02003729,E02003472,1
E02004062,E02005776,1
E02006615,E02000175,1
E02006242,E02004599,1
E02003301,E02000899,1
E02006455,E02006359,16
E02002352,E02005647,1
E02000463,E02000971,6
E02000332,E02006789,1
E02002880,E02005895,1
E02005785,E02002503,2
E02004557,OD0000004,8
E02000760,E02000193,32
E02003727,E02000970,3
W02000094,E02006651,1
E02005274,E02001006,1
E02003349,E02006575,3
E02002619,E02003415,1
E02001076,E02000805,2
W02000302,E02004250,1
E02000099,E02000774,1
E02003053,E02006637,1
E02003325,E02000726,1
E02003818,E02001283,6
E02003797,E02001495,3
E02005151,E02000426,2
E02004779,E02006423,2
E02002455,E02002440,11
E02000711,E02000591,2
E02003045,E02006684,3
E02006018,E02002065,1
E02004970,E02004899,11
E02003141,E02003126,305
E02004150,E02004174,16
E02005030,E02005040,18
E02006058,E02001863,2
E02000414,E02000190,21
E02002065,E02006773,1
E02002610,E02001149,1
E02000111,E02000586,8
E02000181,E02000585,2
E02002404,E02002359,12
E02000175,E02000051,8
W02000183,W02000226,2
W02000035,W02000032,65
E02000924,E02000831,2
E02002149,E02002357,1
E02005165,E02006664,2
E02002883,E02004064,2
E02001423,E02001425,20
E02003501,E02000543,1
E02004717,E02003179,1
E02001823,E02004292,22
E02003279,E02000034,1
W02000082,W02000075,4
E02001279,E02000528,2
E02002216,E02002384,4
E02000574,E02000024,1
E02005797,E02002502,1
E02001178,E02001219,3
E02004337,W02000418,1
E02005825,E02000403,1
E02003997,E02001721,2
E02006211,E02002982,22
E02000843,E02000109,1
E02003324,E02006612,1
E02002540,E02002411,1
E02002260,E02001141,12
E02001252,E02001112,2
E02002565,E02005899,2
E02005683,E02005657,41
E02001072,E02001377,2
E02000871,E02000759,2
E02003736,E02001550,1
E02003792,E02002251,2
E02000425,E02006619,1
E02000215,E02000681,1
E02000648,E02002163,1
E02002104,E02000185,1
E02006816,E02006494,1
E02005858,E02004466,1
E02002269,E02006875,85
E02001400,E02005312,1
E02003734,E02006412,1
E02006212,E02005980,1
E02001522,E02002472,1
E02001179,E02002420,1
E02000794,E02004809,1
E02006409,E02000112,2
E02006154,E02002043,2
E02005592,E02005537,12
E02006916,E02005322,1
E02000592,E02000791,1
E02000287,E02000747,1
E02002827,E02005345,2
E02004466,E02000431,2
E02000318,E02000673,14
W02000187,W02000140,2
W02000260,W02000373,1
E02002463,E02004110,1
E02000476,E02000815,1
E02004520,E02004883,1
E02000853,E02006431,1
E02005638,E02006473,1
E02003405,E02006578,2
E02000724,E02000411,4
E02006437,E02005036,1
E02000697,E02000544,1
E02005034,E02000697,2
E02003665,E02000055,1
E02002128,E02006174,3
E02000514,OD0000004,3
E02000417,E02005984,1
E02005852,E02005870,10
E02005373,E02005631,5
E02005888,E02006150,1
E02003304,E02000286,1
E02000221,E02000569,1
E02006827,E02006868,1
E02000089,E02005089,10
E02003392,E02000248,1
E02004061,E02002755,1
E02003898,E02002985,3
E02000926,E02000386,7
E02001551,E02001324,1
E02006046,E02005486,1
E02001326,E02001352,5
E02000963,E02003444,1
E02006754,OD0000003,220
E02001159,E02001309,6
E02003860,E02001153,1
E02000970,E02000594,2
E02004960,E02000451,2
E02006833,E02000654,4
E02001022,E02006198,1
E02000707,E02000546,2
E02003373,E02004832,1
E02002230,E02005749,3
E02004034,E02004058,5
E02005136,E02005140,39
E02006324,E02003226,1
E02003314,E02000812,6
E02000560,E02000635,1
E02002144,E02002171,3
E02002407,OD0000004,4
E02000138,E02005165,1
W02000020,W02000420,1
E02000005,E02000566,1
E02000683,E02004906,1
E02005305,E02002598,2
E02002348,E02002275,1
E02002748,E02002751,1
E02005442,E02002727,1
E02003688,E02005122,1
E02000702,E02000972,47
E02004924,E02003651,16
E02001622,E02000977,1
E02006201,E02001884,1
E02005961,E02005987,16
E02002076,E02006663,1
E02004595,E02004582,3
E02002469,E02002396,3
E02006575,E02006379,1
E02002314,E02001121,3
E02006594,E02006374,6
E02002550,E02000815,1
E02005699,E02000534,1
E02000660,E02000576,59
E02000332,E02000021,1
E02001251,E02006507,1
E02003538,E02000866,1
E02006330,E02000576,12
E02004862,E02000037,1
E02000908,E02000200,3
E02006728,E02006764,1
E02005310,E02003809,4
E02001160,E02002110,1
E02006930,E02000046,1
E02000580,E02000631,1
E02000576,E02000301,1
E02002478,E02002419,4
E02001841,E02001673,1
W02000295,W02000310,22
E02000699,E02000574,7
E02006264,E02006297,4
E02004607,E02003235,4
E02006900,E02005828,1
E02005689,E02005936,50
E02002758,N92000002,1
E02000581,E02000545,1
E02005377,E02005354,18
E02006719,E02006164,1
E02003242,E02000520,1
E02000392,E02000373,4
E02006043,E02003577,1
E02005839,E02002422,1
E02002116,E02002128,8
E02000496,E02003945,1
W02000342,W02000277,2
E02004493,E02006296,2
E02001603,E02001529,1
E02002504,E02004055,1
E02004100,E02001220,2
E02000764,E02004437,3
E02001740,E02005750,1
E02000815,E02000930,3
E02006149,E02006199,3
E02000072,E02004443,1
E02003480,E02003466,10
E02002858,E02005383,5
E02001639,E02001681,3
E02002819,E02006850,1
E02005729,E02006384,1
E02004795,E02003353,3
W02000420,E02000980,1
E02005407,E02001308,1
E02003628,E02004911,1
E02004531,E02000016,5
E02000169,E02004976,6
E02000962,E02000001,498
E02002604,E02001465,9
E02004484,E02002011,1
E02005009,E02005103,3
E02000427,E02004897,1
E02002479,E02001260,1
E02003501,E02006553,2
E02005149,E02000671,1
E02002818,E02004043,6
E02001815,E02001704,4
E02000220,E02000697,16
E02002258,E02002274,2
E02000890,E02000746,6
E02000131,E02000631,33
E02000123,E02000801,1
E02006595,E02004370,1
E02002096,E02006242,1
E02000109,E02000444,2
E02000160,E02006435,2
E02002073,E02002035,3
E02001851,OD0000004,1
E02005315,E02001423,1
E02000137,E02005107,1
E02000066,E02006462,1
E02005029,E02000386,2
E02001974,E02006501,2
E02006627,E02003517,57
E02005302,E02001448,1
E02001835,E02006225,1
E02001933,E02001898,1
E02000361,E02000370,5
E02003488,E02003791,1
E02001214,E02005264,1
E02006355,E02006443,1
E02000372,E02000689,1
E02001289,E02001947,1
E02004545,E02000412,1
E02001232,E02001051,1
E02000556,OD0000003,513
E02000402,E02000780,1
E02004494,E02006294,1
E02004602,E02004250,1
E02002028,E02001913,9
E02006333,E02000581,1
E02004521,E02004315,1
E02003416,E02000574,4
E02000153,E02003310,3
E02004962,E02006405,2
E02003572,E02000884,1
E02000124,E02000096,1
E02001598,E02002702,2
E02005521,E02004460,1
E02005998,E02003665,1
E02001024,E02000933,1
E02002996,E02006692,9
E02001493,E02001376,1
E02005871,E02006819,1
E02005343,E02006820,42
E02000337,E02000887,3
E02001830,E02001923,4
E02005710,E02001748,31
E02000534,E02004896,1
E02005183,E02005293,3
E02000650,E02000219,3
E02000283,E02004906,2
E02002405,E02001023,1
E02002107,E02006727,2
E02004748,E02003541,14
E02003660,E02005975,1
E02006584,E02006333,3
E02004709,E02003541,8
E02004215,E02004205,12
E02000285,E02000979,35
E02004243,E02003178,3
E02000757,E02000066,1
E02004387,OD0000001,208
E02000059,E02000453,4
E02000409,E02000555,4
E02001657,E02001819,1
E02003790,E02002582,1
E02004807,E02000856,2
E02002151,E02004604,1
E02006394,E02005099,1
W02000158,W02000223,1
E02003548,E02006802,1
E02001274,E02001051,2
E02003703,E02000271,1
E02000524,E02000792,1
E02000395,E02000238,2
E02001346,E02001417,7
E02006741,E02006770,10
E02000550,E02000653,1
E02005986,E02006007,37
E02003772,E02002950,1
E02005919,E02005865,6
E02000107,E02000926,1
W02000299,W02000310,7
E02005837,E02002228,1
E02000429,OD0000002,3
E02004075,E02005338,1
E02001552,E02006006,1
E02001861,E02002144,2
E02006790,E02006329,1
E02006319,E02003415,1
E02005774,E02004920,1
E02000970,E02003539,2
E02006804,E02001632,101
E02000217,E02000383,4
E02006118,E02001951,1
W02000273,W02000271,33
W02000415,W02000292,6
E02004202,E02003228,1
E02002291,E02002465,7
E02005982,E02005372,1
E02002776,E02002677,2
E02002341,E02005057,1
E02003473,E02003639,7
E02005663,N92000002,2
E02001576,E02005838,2
E02003695,E02003357,3
E02004915,E02004880,1
E02000873,E02004450,1
E02006735,E02004547,7
E02006773,E02005768,1
E02005085,E02005109,2
E02000484,E02006854,84
E02006700,E02002916,2
E02002018,E02005160,1
E02000023,E02000124,1
E02006390,E02006930,1
E02000979,E02000655,1
E02004429,W02000066,1
E02006735,E02004622,1
E02000165,E02000621,3
E02006823,E02000460,1
E02000408,E02004438,3
E02006837,E02006350,1
E02002359,E02002319,1
E02006402,E02006465,1
E02000225,E02006385,15
E02006382,E02006466,1
W02000210,W02000204,15
E02002237,E02002288,1
E02006337,E02006457,2
E02001856,E02005592,1
E02004755,E02003557,3
E02004075,E02006138,4
E02005495,E02005442,2
E02003258,E02000748,1
E02003296,E02006009,1
E02005391,E02005861,9
E02003398,E02000559,1
E02003831,E02003846,1
E02001106,E02001062,6
E02006767,E02006046,6
E02005608,E02006270,2
E02000818,E02000824,17
E02005338,E02005346,12
E02002490,E02004313,1
E02004933,E02003259,1
E02005042,E02000068,1
E02003681,E02002406,1
E02001972,E02001863,1
E02000467,E02005338,1
E02004538,E02000280,1
E02005061,OD0000003,328
E02002418,E02002424,9
E02001464,E02001341,8
E02002003,E02002608,1
E02004094,E02001203,3
E02002035,E02002018,1
E02001023,E02001419,1
E02000539,E02000813,1
E02003535,E02003574,2
E02002241,E02002367,1
E02002048,E02006895,15
E02006788,E02000696,1
E02005541,E02000977,1
E02000784,E02006047,1
E02006878,E02003772,1
E02001879,E02002939,3
E02003541,E02004415,1
E02006471,E02006141,7
E02001308,E02001151,1
E02006019,E02002134,1
E02001433,E02001066,1
E02001416,E02001404,18
E02000592,E02002680,1
E02000503,E02000274,2
E02001842,E02001858,8
E02003619,E02003736,1
E02002825,E02006920,1
E02006822,E02006356,4
E02003775,E02006873,37
E02000605,E02000856,2
E02002196,E02002253,3
W02000347,E02002680,1
E02003049,E02003057,21
E02006322,E02000242,1
E02005387,E02001983,1
E02006526,E02004083,1
E02000506,E02005107,1
E02001741,E02005728,1
E02004676,E02000372,1
E02004864,E02004055,1
E02000731,E02004638,1
E02003654,E02003472,140
E02006823,E02006383,1
E02000285,E02000036,1
E02001937,E02002049,1
E02004015,E02003999,2
E02006472,E02001830,8
E02005977,E02005961,4
E02006472,E02006469,118
E02006779,E02004608,1
E02005422,E02005467,13
E02005622,E02005952,3
W02000038,E02001270,1
E02000620,E02003026,1
E02005539,E02005492,1
E02006459,E02003415,4
E02004012,E02002784,1
E02004459,E02000375,1
E02006146,E02006896,4
E02000014,E02000883,1
E02000034,E02000455,7
E02000048,E02000026,1
E02000698,E02006854,87
E02003619,E02000257,1
E02004470,E02000949,1
E02004940,E02004972,8
E02004621,E02003226,13
E02006567,E02006020,1
E02003655,E02003480,23
E02006616,E02006633,1
E02003849,W02000073,6
E02001450,E02003602,1
E02002015,E02002147,6
E02000130,E02000072,1
E02002474,E02001116,1
E02002824,E02001904,1
E02006302,E02004592,1
E02002940,E02006043,3
E02003646,E02004936,2
W02000420,E02003801,3
E02002475,E02001566,5
E02005428,E02006271,1
E02004342,E02002563,6
E02005762,E02003795,1
E02004984,E02003731,1
E02000210,E02000051,1
E02002279,E02002290,6
E02000058,E02003360,2
E02000401,E02000574,4
E02005366,E02003475,1
E02005319,E02002642,132
E02000412,E02000432,2
E02005090,W02000344,1
E02000704,E02006382,1
E02005310,E02001497,1
E02001537,E02001569,5
E02004930,E02000691,1
E02000632,E02000375,15
E02003748,E02003752,127
E02000921,E02003725,1
E02001513,E02001584,1
E02000105,E02000502,2
E02000657,E02000726,2
E02005315,E02005318,37
E02003663,E02003692,1
E02004714,E02004714,331
W02000336,E02003094,2
E02001914,E02002943,2
E02000933,E02000968,4
E02000802,E02000971,7
E02001309,E02005217,2
E02006798,E02000570,2
E02001865,E02001946,5
E02001555,E02000815,2
E02000385,E02000428,1
E02000380,E02000282,1
E02003259,E02003271,114
E02005742,E02005225,29
E02003249,E02006895,1
E02002822,E02002879,1
E02000148,E02000957,2
E02001518,E02001537,12
E02001389,E02001505,2
E02006729,E02006697,8
E02006928,E02000148,1
E02001577,E02002442,3
E02002267,E02001062,1
E02004989,E02000412,8
E02004785,E02004715,14
E02005242,E02005753,2
E02000023,E02000187,1
E02003262,E02000572,4
E02002623,E02001410,1
E02001904,E02002087,1
E02003538,E02006313,1
E02001859,E02002124,12
E02006836,E02000296,1
E02003860,E02001114,2
E02000746,E02000413,1
E02001662,E02004071,1
E02005165,E02005079,8
E02004879,E02003420,3
E02000652,E02000944,4
E02003739,E02003779,11
W02000350,W02000349,17
E02003208,E02000930,2
E02001350,E02003802,2
E02005155,E02005123,7
E02004532,E02000409,1
E02002305,E02002459,1
E02005871,E02006899,1
E02005877,E02006905,106
E02006873,E02004909,16
E02000490,E02000884,19
E02004254,E02006567,1
E02004431,E02000967,5
E02004293,E02001705,2
E02003262,E02003619,2
W02000129,W02000109,1
E02000238,E02000523,7
E02003940,E02003100,3
E02001288,E02005297,1
E02005753,E02002461,1
E02003271,E02003472,21
E02000077,E02000677,3
E02003219,E02005940,1
E02000730,E02000433,1
E02000463,E02000275,3
E02001346,E02003043,1
E02001900,E02006153,2
E02003182,E02006358,1
E02001602,E02001615,14
E02000277,E02000884,4
E02001175,E02001159,10
W02000128,OD0000004,7
E02003802,E02006740,1
E02003014,E02003066,3
E02004199,E02004192,21
E02004673,E02006759,1
E02005445,E02005470,2
E02002142,E02006177,3
W02000345,E02003028,1
E02005778,E02005761,8
E02002813,E02003711,1
E02004956,E02000500,1
E02000851,E02006365,3
E02000564,E02000975,13
E02004828,E02004828,209
E02005212,E02001148,1
E02001254,E02001262,1
E02003020,E02006709,1
E02004854,E02000573,2
E02002346,E02006934,2
E02004970,E02000048,1
E02004922,E02005036,1
E02003883,E02001297,2
E02000246,E02000261,11
W02000272,W02000323,3
E02006904,E02005349,2
E02004867,E02000372,4
E02001665,E02005677,1
E02002715,E02002727,7
E02002993,E02003002,29
E02001832,E02002943,1
W02000213,W02000253,1
E02003527,E02005947,1
W02000154,E02003161,1
E02002338,E02002442,5
W02000052,E02001482,2
E02001050,E02001021,3
E02001623,E02001675,6
W02000070,E02001295,1
E02006691,E02003236,2
E02002209,E02002184,13
E02000740,E02000531,3
E02004761,E02003437,1
E02002020,E02003930,1
E02006706,E02001949,6
E02001337,E02006934,86
W02000191,W02000187,8
E02003076,W02000302,1
E02003097,E02006619,1
E02001526,E02001585,2
E02000891,E02000356,1
E02002206,E02002399,4
E02002948,E02006521,1
W02000368,W02000341,3
E02003701,E02003694,10
E02003843,E02004825,1
E02006034,E02001951,1
E02003043,W02000406,1
E02000883,E02003311,1
E02000367,E02006787,2
E02004598,E02003489,1
E02004974,E02006926,1
E02006580,E02003460,1
E02006419,E02000860,1
E02000061,E02000531,1
E02000818,E02000525,2
E02003024,E02003223,3
E02003569,E02000184,1
E02000404,E02004993,1
E02000643,E02000637,13
E02000411,E02000606,1
E02006440,E02003571,2
E02003735,E02003724,38
E02000552,E02000586,2
E02002858,E02006729,1
E02005121,E02000740,1
E02003273,E02006322,1
E02001513,E02002456,38
E02002363,E02001125,1
E02006206,E02003872,36
E02001192,E02001251,1
W02000402,W02000247,1
E02006511,E02000117,3
E02001566,E02001597,4
E02005251,E02001133,1
E02003430,E02003416,20
E02003625,E02003427,1
E02001603,E02001547,2
E02005314,E02005192,2
E02002139,E02002061,23
E02001085,E02003829,1
E02006721,E02002005,2
E02002755,E02002665,1
E02003305,E02003219,1
E02001025,E02001031,127
E02002249,E02002385,1
E02003705,E02000387,1
E02002494,E02005884,1
E02001407,E02001155,1
E02000270,E02006931,1
E02005809,E02002359,8
W02000137,E02004626,1
E02000331,E02006930,51
E02002322,E02001064,4
E02004754,E02004739,1
E02005668,E02001999,1
E02003653,E02003426,1
E02004374,E02005809,1
E02002420,E02002396,24
E02003067,W02000369,3
E02001489,E02003807,1
E02004974,E02006393,4
E02000498,E02003567,1
E02006223,E02005904,1
E02005676,E02005657,30
E02003797,E02003889,2
E02003107,E02002985,7
E02002808,E02002965,5
E02005030,E02000640,1
E02001844,E02001832,99
W02000235,E02001627,1
E02000324,E02004983,1
E02004429,E02000594,1
E02006522,E02006722,1
W02000228,W02000406,7
E02005566,E02000962,1
E02006573,E02004710,5
E02000911,E02000287,5
E02004891,E02000588,4
E02006238,E02006296,2
E02005355,E02005372,5
E02006926,E02000980,2
E02006469,E02000050,1
E02006588,E02006611,2
E02000194,E02000624,2
E02006744,E02005372,1
E02006595,E02006388,12
E02001822,E02001806,37
E02001411,E02005312,7
E02002142,E02001062,1
E02006547,E02006600,15
